
=== Top 50 Cumulative Time Entries ===
         175810 function calls (170411 primitive calls) in 0.317 seconds

   Ordered by: cumulative time
   List reduced from 2757 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       59    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py:5300(__get__)
       38    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_bindings.py:226(__init__)
       13    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/compiler.py:3878(_truncate_bindparam)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/connection.py:335(putrequest)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/colorama/initialise.py:37(init)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/config.py:298(get_section_option)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/core.py:702(__init__)
        8    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/compiler.py:4871(_setup_select_stack)
       85    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/event/base.py:170(_event_descriptors)
       95    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/parser.py:111(split_opt)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:1288(get_help_option_names)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/models.py:610(prepare_cookies)
       14    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/shortcuts/prompt.py:478(_dyncond)
       49    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:166(_getter)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/visitors.py:458(get_children)
        5    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:409(plain)
       40    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:2242(get_default)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/cookies.py:140(get_cookie_header)
       15    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/pool/base.py:1483(cursor)
       49    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:716(<genexpr>)
       15    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:736(_generate)
       11    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/context.py:148(__init__)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:1636(_soft_close)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/buffer.py:1900(_only_one_at_a_time)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:259(from_markup)
       62    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/filters/base.py:89(_remove_duplicates)
        8    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/compiler.py:718(warn)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/visitors.py:516(run_generated_dispatch)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/parser.py:328(parse_args)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/url.py:227(_encode_invalid_chars)
       16    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:2105(result_processor)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/semantic_version/base.py:84(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/colorama/initialise.py:111(wrap_stream)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/patch_stdout.py:1(<module>)
       18    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/pytz/__init__.py:225(fromutc)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/selectable.py:4272(order_by)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:1855(_unwrapped_dialect_impl)
      615    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_bindings.py:241(bindings)
       10    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/_collections.py:561(_manage_size)
       11    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:262(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/constructor.py:54(construct_document)
       18    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/psycopg2.py:573(post_exec)
      452    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/toolz/functoolz.py:272(args)
       43    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:132(sort_key)
        8    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:2451(_expire_memoizations)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/style.py:122(__init__)
       46    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:184(method_is_overridden)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/connectionpool.py:256(_get_conn)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:1874(_autobegin_t)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/containers.py:196(__init__)
       49    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/context.py:449(_append_dedupe_col_collection)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:1826(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/selectable.py:4311(<genexpr>)
       13    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:897(_cached_bind_processor)
       67    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/annotation.py:283(__new__)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/coercions.py:882(_post_coercion)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/cookies.py:35(__init__)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:1023(coerce_compared_value)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:1528(scalar)
       17    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:1765(_copy_with_check)
       14    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/containers.py:69(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/parser.py:346(_process_args_for_args)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:881(safe_merge)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:4960(_set_parent)
      339    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/toolz/functoolz.py:276(keywords)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/event/base.py:177(_listen)
       13    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_bindings.py:548(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:220(_init_items)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:1501(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/pool/base.py:169(__init__)
      118    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/instrumentation.py:321(_attr_has_impl)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/response.py:577(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/shortcuts/prompt.py:533(_create_search_buffer)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/pool/events.py:86(_listen)
       46    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/main.py:545(get_command_name)
       11    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:2318(convert)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/bindings/page_navigation.py:52(load_emacs_page_navigation_bindings)
       16    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:2180(_has_column_expression)
       16    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typing_extensions.py:2954(_has_generic_or_protocol_as_origin)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/_range.py:292(__init__)
       22    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:758(file)
       23    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:182(_make_key_to_index)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/parser.py:51(_unpack_args)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:925(__init__)
      339    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/toolz/functoolz.py:230(func)
       38    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/_collections.py:257(__getitem__)
       58    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/filters/base.py:102(__init__)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/psycopg2.py:751(on_connect)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:759(get_current_style)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/_emoji_replace.py:12(_emoji_replace)
       27    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/_collections.py:300(add)
       20    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_bindings.py:497(__init__)
      102    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/_typing.py:367(is_quoted_name)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/constructor.py:410(construct_yaml_map)
       90    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/db/db_models.py:169(get_name)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/compiler.py:5212(visit_table)
       97    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:2310(to_instance)
       28    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py:465(_cloned_set)
